,activity_id,institution_id,source_id,experiment_id,member_id,table_id,variable_id,grid_label,zstore,dcpp_init_year
56396,CMIP,NUIST,NESM3,piControl,r1i1p1f1,Amon,rsdt,gn,gs://cmip6/CMIP/NUIST/NESM3/piControl/r1i1p1f1/Amon/rsdt/gn/,
56393,CMIP,NUIST,NESM3,piControl,r1i1p1f1,Amon,rlut,gn,gs://cmip6/CMIP/NUIST/NESM3/piControl/r1i1p1f1/Amon/rlut/gn/,
56398,CMIP,NUIST,NESM3,piControl,r1i1p1f1,Amon,rsut,gn,gs://cmip6/CMIP/NUIST/NESM3/piControl/r1i1p1f1/Amon/rsut/gn/,
53798,CMIP,NCC,NorCPM1,piControl,r1i1p1f1,Amon,rsdt,gn,gs://cmip6/CMIP/NCC/NorCPM1/piControl/r1i1p1f1/Amon/rsdt/gn/,
53820,CMIP,NCC,NorCPM1,piControl,r2i1p1f1,Amon,rsdt,gn,gs://cmip6/CMIP/NCC/NorCPM1/piControl/r2i1p1f1/Amon/rsdt/gn/,
53836,CMIP,NCC,NorCPM1,piControl,r3i1p1f1,Amon,rsdt,gn,gs://cmip6/CMIP/NCC/NorCPM1/piControl/r3i1p1f1/Amon/rsdt/gn/,
53794,CMIP,NCC,NorCPM1,piControl,r1i1p1f1,Amon,rlut,gn,gs://cmip6/CMIP/NCC/NorCPM1/piControl/r1i1p1f1/Amon/rlut/gn/,
53819,CMIP,NCC,NorCPM1,piControl,r2i1p1f1,Amon,rlut,gn,gs://cmip6/CMIP/NCC/NorCPM1/piControl/r2i1p1f1/Amon/rlut/gn/,
53835,CMIP,NCC,NorCPM1,piControl,r3i1p1f1,Amon,rlut,gn,gs://cmip6/CMIP/NCC/NorCPM1/piControl/r3i1p1f1/Amon/rlut/gn/,
53801,CMIP,NCC,NorCPM1,piControl,r1i1p1f1,Amon,rsut,gn,gs://cmip6/CMIP/NCC/NorCPM1/piControl/r1i1p1f1/Amon/rsut/gn/,
53821,CMIP,NCC,NorCPM1,piControl,r2i1p1f1,Amon,rsut,gn,gs://cmip6/CMIP/NCC/NorCPM1/piControl/r2i1p1f1/Amon/rsut/gn/,
53837,CMIP,NCC,NorCPM1,piControl,r3i1p1f1,Amon,rsut,gn,gs://cmip6/CMIP/NCC/NorCPM1/piControl/r3i1p1f1/Amon/rsut/gn/,
54274,CMIP,NCC,NorESM2-LM,piControl,r1i1p1f1,Amon,rsdt,gn,gs://cmip6/CMIP/NCC/NorESM2-LM/piControl/r1i1p1f1/Amon/rsdt/gn/,
54270,CMIP,NCC,NorESM2-LM,piControl,r1i1p1f1,Amon,rlut,gn,gs://cmip6/CMIP/NCC/NorESM2-LM/piControl/r1i1p1f1/Amon/rlut/gn/,
54277,CMIP,NCC,NorESM2-LM,piControl,r1i1p1f1,Amon,rsut,gn,gs://cmip6/CMIP/NCC/NorESM2-LM/piControl/r1i1p1f1/Amon/rsut/gn/,
54420,CMIP,NCC,NorESM2-MM,piControl,r1i1p1f1,Amon,rsdt,gn,gs://cmip6/CMIP/NCC/NorESM2-MM/piControl/r1i1p1f1/Amon/rsdt/gn/,
54416,CMIP,NCC,NorESM2-MM,piControl,r1i1p1f1,Amon,rlut,gn,gs://cmip6/CMIP/NCC/NorESM2-MM/piControl/r1i1p1f1/Amon/rlut/gn/,
54423,CMIP,NCC,NorESM2-MM,piControl,r1i1p1f1,Amon,rsut,gn,gs://cmip6/CMIP/NCC/NorESM2-MM/piControl/r1i1p1f1/Amon/rsut/gn/,
37540,CMIP,MOHC,UKESM1-0-LL,piControl,r1i1p1f2,Amon,rsdt,gn,gs://cmip6/CMIP/MOHC/UKESM1-0-LL/piControl/r1i1p1f2/Amon/rsdt/gn/,
37536,CMIP,MOHC,UKESM1-0-LL,piControl,r1i1p1f2,Amon,rlut,gn,gs://cmip6/CMIP/MOHC/UKESM1-0-LL/piControl/r1i1p1f2/Amon/rlut/gn/,
37543,CMIP,MOHC,UKESM1-0-LL,piControl,r1i1p1f2,Amon,rsut,gn,gs://cmip6/CMIP/MOHC/UKESM1-0-LL/piControl/r1i1p1f2/Amon/rsut/gn/,
22541,CMIP,CSIRO-ARCCSS,ACCESS-CM2,piControl,r1i1p1f1,Omon,hfds,gn,gs://cmip6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/piControl/r1i1p1f1/Omon/hfds/gn/,
23091,CMIP,CSIRO,ACCESS-ESM1-5,piControl,r1i1p1f1,Omon,hfds,gn,gs://cmip6/CMIP/CSIRO/ACCESS-ESM1-5/piControl/r1i1p1f1/Omon/hfds/gn/,
