,activity_id,institution_id,source_id,experiment_id,member_id,table_id,variable_id,grid_label,zstore,dcpp_init_year
49820,CMIP,NOAA-GFDL,GFDL-CM4,piControl,r1i1p1f1,Amon,ts,gr1,gs://cmip6/CMIP/NOAA-GFDL/GFDL-CM4/piControl/r1i1p1f1/Amon/ts/gr1/,
49853,CMIP,NOAA-GFDL,GFDL-CM4,piControl,r1i1p1f1,Omon,mlotst,gr,gs://cmip6/CMIP/NOAA-GFDL/GFDL-CM4/piControl/r1i1p1f1/Omon/mlotst/gr/,
49872,CMIP,NOAA-GFDL,GFDL-CM4,piControl,r1i1p1f1,Omon,tos,gn,gs://cmip6/CMIP/NOAA-GFDL/GFDL-CM4/piControl/r1i1p1f1/Omon/tos/gn/,
49873,CMIP,NOAA-GFDL,GFDL-CM4,piControl,r1i1p1f1,Omon,tos,gr,gs://cmip6/CMIP/NOAA-GFDL/GFDL-CM4/piControl/r1i1p1f1/Omon/tos/gr/,
50279,CMIP,NOAA-GFDL,GFDL-ESM4,piControl,r1i1p1f1,Amon,ts,gr1,gs://cmip6/CMIP/NOAA-GFDL/GFDL-ESM4/piControl/r1i1p1f1/Amon/ts/gr1/,
50316,CMIP,NOAA-GFDL,GFDL-ESM4,piControl,r1i1p1f1,Omon,mlotst,gn,gs://cmip6/CMIP/NOAA-GFDL/GFDL-ESM4/piControl/r1i1p1f1/Omon/mlotst/gn/,
50317,CMIP,NOAA-GFDL,GFDL-ESM4,piControl,r1i1p1f1,Omon,mlotst,gr,gs://cmip6/CMIP/NOAA-GFDL/GFDL-ESM4/piControl/r1i1p1f1/Omon/mlotst/gr/,
50346,CMIP,NOAA-GFDL,GFDL-ESM4,piControl,r1i1p1f1,Omon,tos,gn,gs://cmip6/CMIP/NOAA-GFDL/GFDL-ESM4/piControl/r1i1p1f1/Omon/tos/gn/,
50347,CMIP,NOAA-GFDL,GFDL-ESM4,piControl,r1i1p1f1,Omon,tos,gr,gs://cmip6/CMIP/NOAA-GFDL/GFDL-ESM4/piControl/r1i1p1f1/Omon/tos/gr/,
50395,CMIP,NUIST,NESM3,1pctCO2,r1i1p1f1,Amon,rlut,gn,gs://cmip6/CMIP/NUIST/NESM3/1pctCO2/r1i1p1f1/Amon/rlut/gn/,
50398,CMIP,NUIST,NESM3,1pctCO2,r1i1p1f1,Amon,rsdt,gn,gs://cmip6/CMIP/NUIST/NESM3/1pctCO2/r1i1p1f1/Amon/rsdt/gn/,
50400,CMIP,NUIST,NESM3,1pctCO2,r1i1p1f1,Amon,rsut,gn,gs://cmip6/CMIP/NUIST/NESM3/1pctCO2/r1i1p1f1/Amon/rsut/gn/,
50408,CMIP,NUIST,NESM3,1pctCO2,r1i1p1f1,Amon,ts,gn,gs://cmip6/CMIP/NUIST/NESM3/1pctCO2/r1i1p1f1/Amon/ts/gn/,
50414,CMIP,NUIST,NESM3,1pctCO2,r1i1p1f1,Omon,mlotst,gn,gs://cmip6/CMIP/NUIST/NESM3/1pctCO2/r1i1p1f1/Omon/mlotst/gn/,
50417,CMIP,NUIST,NESM3,1pctCO2,r1i1p1f1,Omon,tos,gn,gs://cmip6/CMIP/NUIST/NESM3/1pctCO2/r1i1p1f1/Omon/tos/gn/,
50437,CMIP,NUIST,NESM3,abrupt-4xCO2,r1i1p1f1,Amon,rlut,gn,gs://cmip6/CMIP/NUIST/NESM3/abrupt-4xCO2/r1i1p1f1/Amon/rlut/gn/,
50440,CMIP,NUIST,NESM3,abrupt-4xCO2,r1i1p1f1,Amon,rsdt,gn,gs://cmip6/CMIP/NUIST/NESM3/abrupt-4xCO2/r1i1p1f1/Amon/rsdt/gn/,
50442,CMIP,NUIST,NESM3,abrupt-4xCO2,r1i1p1f1,Amon,rsut,gn,gs://cmip6/CMIP/NUIST/NESM3/abrupt-4xCO2/r1i1p1f1/Amon/rsut/gn/,
50449,CMIP,NUIST,NESM3,abrupt-4xCO2,r1i1p1f1,Amon,ts,gn,gs://cmip6/CMIP/NUIST/NESM3/abrupt-4xCO2/r1i1p1f1/Amon/ts/gn/,
50450,CMIP,NUIST,NESM3,abrupt-4xCO2,r1i1p1f1,Omon,mlotst,gn,gs://cmip6/CMIP/NUIST/NESM3/abrupt-4xCO2/r1i1p1f1/Omon/mlotst/gn/,
50453,CMIP,NUIST,NESM3,abrupt-4xCO2,r1i1p1f1,Omon,tos,gn,gs://cmip6/CMIP/NUIST/NESM3/abrupt-4xCO2/r1i1p1f1/Omon/tos/gn/,
50866,CMIP,NUIST,NESM3,piControl,r1i1p1f1,Amon,ts,gn,gs://cmip6/CMIP/NUIST/NESM3/piControl/r1i1p1f1/Amon/ts/gn/,
50873,CMIP,NUIST,NESM3,piControl,r1i1p1f1,Omon,mlotst,gn,gs://cmip6/CMIP/NUIST/NESM3/piControl/r1i1p1f1/Omon/mlotst/gn/,
50879,CMIP,NUIST,NESM3,piControl,r1i1p1f1,Omon,tos,gn,gs://cmip6/CMIP/NUIST/NESM3/piControl/r1i1p1f1/Omon/tos/gn/,
